time,log
2025-01-11 08:47:19.510375393,1
2025-01-11 09:29:20.696270495,1
2025-01-11 09:43:10.048113052,1
2025-01-11 09:46:01.550372012,1
2025-01-11 09:47:46.859038941,1
2025-01-11 10:01:08.384918559,1
2025-01-11 10:32:31.819616351,1
2025-01-11 10:33:09.067818740,1
2025-01-11 10:34:36.438212064,1
2025-01-11 10:36:50.412681553,1
2025-01-11 10:40:14.348474271,1
2025-01-11 11:00:11.374366206,1
2025-01-11 11:01:19.165818846,1
2025-01-11 11:39:28.866166719,1
2025-01-11 12:29:51.074337522,1
2025-01-11 14:09:46.875796925,1
2025-01-11 14:09:58.631687035,1
2025-01-11 14:14:18.388847539,1
2025-01-11 14:28:59.463108546,1
2025-01-11 14:30:23.349682467,1
2025-01-11 15:52:40.648489257,1
2025-01-11 16:59:48.024633395,1
2025-01-11 17:13:28.469743155,1
2025-01-11 17:53:25.913754886,1
2025-01-11 18:34:52.561420367,1
2025-01-11 18:49:58.724249154,1
2025-01-11 18:59:45.246158170,1
2025-01-11 19:39:53.405249873,1
2025-01-11 19:51:51.595901081,1
2025-01-11 20:41:30.797673839,1
2025-01-11 21:01:43.967853659,1
2025-01-11 21:15:25.441010466,1
2025-01-11 21:25:25.449228740,1
2025-01-11 21:32:16.407937181,1
2025-01-11 21:36:41.075912230,1
2025-01-11 21:36:53.835638123,1
2025-01-11 21:43:06.523331421,1
2025-01-11 21:43:28.464436230,1
2025-01-11 21:48:28.819324425,1
2025-01-11 22:54:36.793641963,1
2025-01-11 23:44:04.690919176,1
2025-01-12 00:32:09.627838097,1
2025-01-12 00:40:10.081754572,1
2025-01-12 01:39:50.255187363,1
2025-01-12 02:02:49.329807261,1
2025-01-12 02:03:43.228716842,1
2025-01-12 02:08:58.061080868,1
2025-01-12 02:30:35.602659398,1
2025-01-12 02:34:08.258924655,1
2025-01-12 02:36:30.579171561,1
2025-01-12 03:05:07.295602528,1
2025-01-12 03:05:14.456187746,1
2025-01-12 03:05:56.780197549,1
2025-01-12 03:44:56.856130746,1
2025-01-12 03:51:56.405158256,1
2025-01-12 04:45:43.875135183,1
2025-01-12 05:16:29.127930202,1
2025-01-12 05:39:27.941425394,1
2025-01-12 05:48:01.338539492,1
2025-01-12 05:51:28.076121620,1
2025-01-12 05:53:01.204783942,1
2025-01-12 06:21:42.404389481,1
2025-01-12 06:23:48.465205711,1
2025-01-12 06:27:53.606518804,1
2025-01-12 06:43:14.628741890,1
2025-01-12 06:44:02.015753971,1
2025-01-12 07:05:37.461091795,1
2025-01-12 07:06:58.093246603,1
2025-01-12 07:11:03.261423481,1
2025-01-12 07:12:42.047245480,1
2025-01-12 07:59:25.870180656,1
2025-01-12 09:11:09.126669329,1
2025-01-12 09:37:27.001173454,1
2025-01-12 10:00:56.797543102,1
2025-01-12 10:06:46.224860236,1
2025-01-12 10:29:21.708483114,1
2025-01-12 10:53:01.548159720,1
2025-01-12 11:21:37.440022346,1
2025-01-12 11:53:42.166647492,1
2025-01-12 12:26:53.034690164,1
2025-01-12 12:27:16.559502554,1
2025-01-12 12:50:47.697150101,1
2025-01-12 13:10:21.143776392,1
2025-01-12 13:51:35.489490585,1
2025-01-12 13:54:06.774205719,1
2025-01-12 14:16:34.510728702,1
2025-01-12 14:29:22.768135184,1
2025-01-12 14:42:29.595816193,1
2025-01-12 14:45:44.778239523,1
2025-01-12 15:14:36.366247561,1
2025-01-12 15:28:47.449098463,1
2025-01-12 15:30:58.385391502,1
2025-01-12 18:00:23.195203221,1
2025-01-12 18:19:05.330168461,1
2025-01-12 18:29:19.470644136,1
2025-01-12 19:34:32.555160855,1
2025-01-12 20:11:52.548809266,1
2025-01-12 20:42:47.236604715,1
2025-01-12 20:44:13.641828611,1
2025-01-12 21:06:42.720842168,1
2025-01-12 21:50:24.582491045,1
2025-01-12 22:04:08.621564878,1
2025-01-12 22:33:21.844235318,1
2025-01-12 22:39:52.545711129,1
2025-01-12 22:42:52.183636464,1
2025-01-12 23:26:09.431712827,1
2025-01-12 23:37:04.463791573,1
2025-01-12 23:51:22.932524757,1
2025-01-12 23:58:35.348492681,1
2025-01-13 00:12:25.864567820,1
2025-01-13 00:19:25.468683786,1
2025-01-13 00:20:33.478317736,1
2025-01-13 01:00:26.317210618,1
2025-01-13 01:04:10.969343529,1
2025-01-13 01:11:52.265519771,1
2025-01-13 01:50:45.269877324,1
2025-01-13 02:12:40.574205210,1
2025-01-13 02:30:07.052770371,1
2025-01-13 03:13:34.041635632,1
2025-01-13 03:17:08.658846298,1
2025-01-13 03:30:30.445100651,1
2025-01-13 03:43:05.838583219,1
2025-01-13 04:52:57.689085130,1
2025-01-13 05:27:29.074155248,1
2025-01-13 05:31:53.757599978,1
2025-01-13 05:35:14.428708132,1
2025-01-13 05:44:30.157706759,1
2025-01-13 05:48:52.954585952,1
2025-01-13 05:58:14.150624282,1
2025-01-13 06:00:29.798753494,1
2025-01-13 06:18:27.899969100,1
2025-01-13 06:22:55.795356665,1
2025-01-13 06:27:48.758780851,1
2025-01-13 07:48:01.926363270,1
2025-01-13 08:21:53.149378202,1
2025-01-13 09:04:41.954791624,1
2025-01-13 09:06:00.654959447,1
2025-01-13 09:12:07.454823372,1
2025-01-13 09:21:28.954233028,1
2025-01-13 09:56:28.132810450,1
2025-01-13 10:15:24.228850698,1
2025-01-13 10:15:31.671843458,1
2025-01-13 10:22:15.756217538,1
2025-01-13 10:56:01.406727855,1
2025-01-13 12:49:31.450096409,1
2025-01-13 12:57:58.839104320,1
2025-01-13 13:10:31.511136805,1
2025-01-13 13:29:09.662869875,1
2025-01-13 13:41:42.145656381,1
2025-01-13 14:14:57.777249697,1
2025-01-13 14:59:14.531199848,1
2025-01-13 15:03:27.485541238,1
2025-01-13 15:19:18.597168956,1
2025-01-13 15:21:32.022906402,1
2025-01-13 15:25:02.588114161,1
2025-01-13 15:37:43.002717498,1
2025-01-13 15:45:04.405372733,1
2025-01-13 15:46:53.705929870,1
2025-01-13 16:01:52.581178312,1
2025-01-13 16:28:41.907013873,1
2025-01-13 16:54:51.984800388,1
2025-01-13 17:02:26.149598856,1
2025-01-13 17:17:53.335117056,1
2025-01-13 17:22:19.823444498,1
2025-01-13 17:27:34.527165877,1
2025-01-13 17:35:20.941604334,1
2025-01-13 18:32:17.897581836,1
2025-01-13 18:43:01.653708344,1
2025-01-13 19:00:40.334125990,1
2025-01-13 19:16:00.222330815,1
2025-01-13 19:43:32.958751660,1
2025-01-13 20:41:55.676242325,1
2025-01-13 20:50:24.735929461,1
2025-01-13 21:16:42.705962930,1
2025-01-13 21:24:48.051569911,1
2025-01-13 22:06:08.324137744,1
2025-01-13 22:09:07.705994020,1
2025-01-13 22:12:02.163182504,1
2025-01-13 22:27:01.512284800,1
2025-01-13 22:28:44.057904558,1
2025-01-13 22:35:11.898684675,1
2025-01-13 22:50:49.097275641,1
2025-01-13 22:56:53.195833576,1
2025-01-13 23:49:46.746533017,1
2025-01-14 00:05:25.917016856,1
2025-01-14 00:18:22.173088319,1
2025-01-14 00:33:15.656031716,1
2025-01-14 00:58:37.747982863,1
2025-01-14 01:05:51.056271038,1
2025-01-14 01:34:03.871281760,1
2025-01-14 02:25:03.558280395,1
2025-01-14 03:05:52.834331036,1
2025-01-14 03:20:20.408050619,1
2025-01-14 03:25:12.646335775,1
2025-01-14 03:31:46.101019097,1
2025-01-14 04:03:56.060797279,1
2025-01-14 04:22:25.389628263,1
2025-01-14 04:30:19.293255815,1
2025-01-14 04:30:57.544080521,1
2025-01-14 05:10:20.938047630,1
2025-01-14 05:13:39.979496366,1
2025-01-14 05:25:37.286641773,1
2025-01-14 05:31:54.286688896,1
2025-01-14 05:40:17.981112905,1
2025-01-14 05:41:54.959773806,1
2025-01-14 05:48:34.706329068,1
2025-01-14 06:38:41.176182063,1
2025-01-14 06:50:46.435693184,1
2025-01-14 07:02:27.440377196,1
2025-01-14 07:20:11.747505820,1
2025-01-14 07:28:55.004315252,1
2025-01-14 07:36:49.917990978,1
2025-01-14 07:37:13.473812792,1
2025-01-14 08:08:32.867574774,1
2025-01-14 08:32:46.826060346,1
2025-01-14 08:42:55.713771021,1
2025-01-14 09:02:35.043898522,1
2025-01-14 09:12:45.017024938,1
2025-01-14 09:15:12.282526066,1
2025-01-14 09:18:20.010207131,1
2025-01-14 10:25:07.232764639,1
2025-01-14 10:50:28.887401027,1
2025-01-14 10:59:25.246166800,1
2025-01-14 11:27:45.914036361,1
2025-01-14 11:42:15.966101559,1
2025-01-14 12:13:07.615804695,1
2025-01-14 12:35:04.712260522,1
2025-01-14 13:03:16.745521540,1
2025-01-14 13:03:23.635321984,1
2025-01-14 14:29:30.475094181,1
2025-01-14 14:30:27.536170982,1
2025-01-14 14:40:26.332495341,1
2025-01-14 14:43:04.991137157,1
2025-01-14 14:47:24.457981251,1
2025-01-14 14:57:55.488498280,1
2025-01-14 15:06:44.106078571,1
2025-01-14 16:04:32.047359464,1
2025-01-14 16:14:15.836000978,1
2025-01-14 17:14:25.538746943,1
2025-01-14 17:31:53.222397438,1
2025-01-14 17:41:51.249135552,1
2025-01-14 18:00:08.188547828,1
2025-01-14 18:17:26.736067717,1
2025-01-14 18:23:24.659631161,1
2025-01-14 18:29:14.185064865,1
2025-01-14 19:15:06.047424535,1
2025-01-14 19:16:41.592382990,1
2025-01-14 19:31:09.483359417,1
2025-01-14 20:32:13.054317454,1
2025-01-14 20:39:51.112057076,1
2025-01-14 21:13:29.061323201,1
2025-01-14 21:20:55.042381326,1
2025-01-14 22:23:25.330507614,1
2025-01-14 22:26:25.507622288,1
2025-01-14 22:37:01.228872567,1
2025-01-14 22:51:24.451276625,1
2025-01-14 23:18:46.101671873,1
2025-01-14 23:35:55.215895114,1
2025-01-15 00:06:37.496104166,1
2025-01-15 00:09:41.188791024,1
2025-01-15 00:41:35.761729261,1
2025-01-15 01:30:46.298857008,1
2025-01-15 01:59:27.486655785,1
2025-01-15 02:07:09.720001367,1
2025-01-15 02:11:43.042780016,1
2025-01-15 02:18:03.688681359,1
2025-01-15 02:20:37.104911269,1
2025-01-15 02:42:30.095011463,1
2025-01-15 02:58:27.372945345,1
2025-01-15 03:14:25.985137741,1
2025-01-15 03:33:48.036111764,1
2025-01-15 04:19:37.520034970,1
2025-01-15 04:20:59.503331524,1
2025-01-15 04:31:10.830558975,1
2025-01-15 04:36:07.881713377,1
2025-01-15 05:00:58.502703004,1
2025-01-15 05:43:27.246607101,1
2025-01-15 05:50:13.952478992,1
2025-01-15 06:02:46.663082616,1
2025-01-15 06:03:44.362848147,1
2025-01-15 06:16:25.925669335,1
2025-01-15 06:23:49.771021098,1
2025-01-15 06:43:13.594857007,1
2025-01-15 06:56:37.324627075,1
2025-01-15 07:28:53.733264220,1
2025-01-15 07:39:57.831613427,1
2025-01-15 07:52:42.215530930,1
2025-01-15 08:30:07.430713357,1
2025-01-15 08:41:41.718079912,1
2025-01-15 09:01:28.236798739,1
2025-01-15 09:06:32.113972464,1
2025-01-15 09:34:57.837059286,1
2025-01-15 09:55:37.783865551,1
2025-01-15 10:17:05.826573389,1
2025-01-15 10:39:40.117312165,1
2025-01-15 10:58:30.192926306,1
2025-01-15 11:00:07.549135406,1
2025-01-15 11:07:28.168098234,1
2025-01-15 11:49:22.480842037,1
2025-01-15 12:24:25.102989744,1
2025-01-15 12:58:48.594454721,1
2025-01-15 13:57:29.522657584,1
2025-01-15 14:14:15.824083055,1
2025-01-15 14:29:48.598560489,1
2025-01-15 14:43:40.734455971,1
2025-01-15 14:45:01.440828147,1
2025-01-15 14:59:44.694448040,1
2025-01-15 15:26:18.247250358,1
2025-01-15 15:32:54.262856383,1
2025-01-15 16:17:36.640718463,1
2025-01-15 16:37:43.837920776,1
2025-01-15 17:01:40.318282590,1
2025-01-15 17:20:27.917277100,1
2025-01-15 17:54:34.655027874,1
2025-01-15 18:06:57.872781602,1
2025-01-15 18:22:35.572964769,1
2025-01-15 18:28:05.039482729,1
2025-01-15 18:42:32.768450724,1
2025-01-15 18:47:59.055478800,1
2025-01-15 19:24:05.991818007,1
2025-01-15 19:41:08.697205586,1
2025-01-15 19:57:55.711489740,1
2025-01-15 20:29:57.158035952,1
2025-01-15 20:34:55.866065270,1
2025-01-15 20:40:07.322987028,1
2025-01-15 21:41:48.239185784,1
2025-01-15 22:00:10.589211610,1
2025-01-15 22:17:07.711314109,1
2025-01-15 22:17:27.589057258,1
2025-01-15 22:27:23.454179558,1
2025-01-15 23:13:34.722446986,1
2025-01-15 23:47:01.091473392,1
2025-01-15 23:57:13.811970700,1
2025-01-16 00:18:19.977914762,1
2025-01-16 00:27:39.274533250,1
2025-01-16 00:39:43.903295044,1
2025-01-16 00:48:25.604331580,1
2025-01-16 00:53:21.561712700,1
2025-01-16 01:09:08.490253537,1
2025-01-16 01:22:36.542891140,1
2025-01-16 02:24:06.320077494,1
2025-01-16 02:26:25.909158422,1
2025-01-16 02:38:23.680118783,1
2025-01-16 03:07:15.883182226,1
2025-01-16 03:21:49.145919746,1
2025-01-16 04:14:51.823700377,1
2025-01-16 04:24:35.367468237,1
2025-01-16 04:27:53.637254001,1
2025-01-16 05:10:55.907143929,1
2025-01-16 05:12:20.815265980,1
2025-01-16 05:23:30.510577120,1
2025-01-16 05:31:50.882878981,1
2025-01-16 05:50:15.932734434,1
2025-01-16 06:16:14.992714240,1
2025-01-16 06:29:04.092957792,1
2025-01-16 07:06:45.686561196,1
2025-01-16 07:07:42.393387649,1
2025-01-16 07:15:32.051450726,1
2025-01-16 07:32:59.983800138,1
2025-01-16 07:42:31.449559402,1
2025-01-16 07:45:38.033063177,1
2025-01-16 07:50:12.878814452,1
2025-01-16 08:00:19.606260332,1
2025-01-16 08:08:44.607990849,1
2025-01-16 08:34:54.428381204,1
2025-01-16 08:58:35.941456188,1
2025-01-16 09:21:00.419143066,1
2025-01-16 09:40:27.204566382,1
2025-01-16 10:08:23.981603503,1
2025-01-16 11:07:33.689065789,1
2025-01-16 11:14:32.600630085,1
2025-01-16 11:57:37.814852279,1
2025-01-16 11:57:55.919459786,1
2025-01-16 12:58:41.944589988,1
2025-01-16 13:00:48.746315322,1
2025-01-16 13:03:11.923838244,1
2025-01-16 13:14:35.748056620,1
2025-01-16 13:17:55.703013489,1
2025-01-16 13:18:10.517970783,1
2025-01-16 13:18:10.603442172,1
2025-01-16 13:24:51.754783387,1
2025-01-16 13:59:48.662040007,1
2025-01-16 14:02:22.976467849,1
2025-01-16 14:20:45.050402592,1
2025-01-16 14:55:15.864439427,1
2025-01-16 14:59:37.050076432,1
2025-01-16 15:06:26.570414547,1
2025-01-16 16:47:42.597079362,1
2025-01-16 17:11:50.266185500,1
2025-01-16 17:26:16.981930616,1
2025-01-16 18:03:30.997829313,1
2025-01-16 18:05:41.792878120,1
2025-01-16 18:36:38.883658146,1
2025-01-16 19:03:58.948763212,1
2025-01-16 19:13:02.564011954,1
2025-01-16 19:20:18.976315295,1
2025-01-16 19:36:47.008521500,1
2025-01-16 20:05:49.378942806,1
2025-01-16 20:37:56.683923172,1
2025-01-16 21:23:09.241740262,1
2025-01-16 21:27:10.651969018,1
2025-01-16 21:32:42.964435614,1
2025-01-16 21:59:45.207741994,1
2025-01-16 22:03:47.144808583,1
2025-01-16 22:03:57.961922098,1
2025-01-16 22:08:43.845223166,1
2025-01-16 22:15:58.602341642,1
2025-01-16 22:23:16.490196803,1
2025-01-16 22:45:46.818079880,1
2025-01-16 23:06:04.624930062,1
2025-01-16 23:17:56.014597500,1
2025-01-16 23:43:55.303560519,1
2025-01-16 23:57:20.720459651,1
2025-01-17 00:18:17.468095078,1
2025-01-17 01:21:11.945677915,1
2025-01-17 01:49:29.586358689,1
2025-01-17 01:55:46.435480225,1
2025-01-17 01:59:12.351076551,1
2025-01-17 02:56:04.809411428,1
2025-01-17 03:17:40.318597532,1
2025-01-17 03:53:23.392783777,1
2025-01-17 04:10:47.539944389,1
2025-01-17 04:28:14.833621332,1
2025-01-17 06:52:21.997543138,1
2025-01-17 07:42:00.128287250,1
2025-01-17 07:43:19.441207954,1
2025-01-17 07:47:06.490068954,1
2025-01-17 07:56:03.613224585,1
2025-01-17 08:04:34.041897167,1
2025-01-17 08:08:29.812900991,1
2025-01-17 08:30:39.365812954,1
2025-01-17 08:41:45.989781220,1
2025-01-17 09:25:10.449830160,1
2025-01-17 09:33:53.845078013,1
2025-01-17 09:48:48.802860326,1
2025-01-17 09:59:45.486785328,1
2025-01-17 10:21:00.849733503,1
2025-01-17 10:26:47.508107665,1
2025-01-17 11:02:09.592625407,1
2025-01-17 12:10:33.588243771,1
2025-01-17 12:11:56.535899476,1
2025-01-17 12:12:01.767397785,1
2025-01-17 12:22:40.114667574,1
2025-01-17 12:38:07.656472656,1
2025-01-17 13:04:04.137977213,1
2025-01-17 13:14:45.148884908,1
2025-01-17 13:27:12.289540721,1
2025-01-17 13:45:47.761565370,1
2025-01-17 13:55:51.498664720,1
2025-01-17 15:04:08.269224252,1
2025-01-17 15:05:28.298542533,1
2025-01-17 15:07:52.666101734,1
2025-01-17 15:22:47.795615251,1
2025-01-17 15:28:59.421185804,1
2025-01-17 16:03:34.604224000,1
2025-01-17 16:12:06.474475685,1
2025-01-17 16:16:40.919575197,1
2025-01-17 16:20:12.868324204,1
2025-01-17 16:39:34.258321997,1
2025-01-17 16:43:08.584593143,1
2025-01-17 16:54:27.967995732,1
2025-01-17 17:17:19.900518452,1
2025-01-17 17:43:08.652622306,1
2025-01-17 17:52:43.971692504,1
2025-01-17 17:53:40.567509186,1
2025-01-17 18:02:41.945148984,1
2025-01-17 18:13:33.752893183,1
2025-01-17 18:25:56.595243134,1
2025-01-17 18:31:24.140939192,1
2025-01-17 19:55:32.092487238,1
2025-01-17 20:23:13.173733333,1
2025-01-17 20:25:05.690001883,1
2025-01-17 20:26:47.266459775,1
2025-01-17 20:38:44.341426498,1
2025-01-17 21:10:46.069663891,1
2025-01-17 21:12:30.076656493,1
2025-01-17 21:44:46.810818507,1
2025-01-17 22:06:11.604860002,1
2025-01-17 22:39:34.894455868,1
2025-01-17 23:14:09.693274472,1
2025-01-17 23:41:53.979593296,1
2025-01-18 00:00:49.258261453,1
2025-01-18 00:42:41.160375883,1
2025-01-18 01:02:41.325023673,1
2025-01-18 01:19:43.664495366,1
2025-01-18 01:34:44.146852304,1
2025-01-18 02:02:44.590809650,1
2025-01-18 02:09:43.066558465,1
2025-01-18 03:35:35.295405324,1
2025-01-18 04:07:46.807876029,1
2025-01-18 04:11:21.650247475,1
2025-01-18 04:36:45.168674151,1
2025-01-18 05:03:08.094550118,1
2025-01-18 05:05:45.551298679,1
2025-01-18 05:16:58.537904003,1
2025-01-18 05:23:49.522419746,1
2025-01-18 05:27:51.132977981,1
2025-01-18 05:33:45.243881345,1
2025-01-18 06:01:08.556974995,1
2025-01-18 06:15:13.723220266,1
2025-01-18 06:22:12.192657596,1
2025-01-18 06:26:48.926423593,1
2025-01-18 07:02:52.291543588,1
2025-01-18 07:15:12.171742497,1
2025-01-18 07:39:22.334888743,1
2025-01-18 07:50:29.185688001,1
2025-01-18 07:56:27.593702974,1
2025-01-18 08:24:28.944800712,1
2025-01-18 08:38:56.817073665,1
2025-01-18 08:59:37.775131527,1
2025-01-18 09:37:27.600132015,1
2025-01-18 10:28:57.482250461,1
2025-01-18 10:54:27.143799541,1
2025-01-18 11:13:58.642388423,1
2025-01-18 11:45:48.255495468,1
2025-01-18 11:52:16.742093591,1
2025-01-18 12:00:03.261012739,1
2025-01-18 12:26:15.751768387,1
2025-01-18 12:33:59.234310891,1
2025-01-18 12:41:35.592477195,1
2025-01-18 13:24:07.382300614,1
2025-01-18 13:57:57.604299416,1
2025-01-18 14:05:55.824083604,1
2025-01-18 14:18:03.031430420,1
2025-01-18 14:52:55.139359852,1
2025-01-18 14:54:53.514965834,1
2025-01-18 15:20:24.577600630,1
2025-01-18 15:24:09.739027787,1
2025-01-18 16:03:14.077103718,1
2025-01-18 16:16:03.224295845,1
2025-01-18 16:19:33.827787160,1
2025-01-18 16:19:34.408860732,1
2025-01-18 16:20:13.375300823,1
2025-01-18 16:28:09.663875570,1
2025-01-18 16:58:54.728345065,1
2025-01-18 16:59:38.113222806,1
2025-01-18 17:26:23.020333696,1
2025-01-18 18:11:07.931597911,1
2025-01-18 18:19:42.679556892,1
2025-01-18 18:46:27.510539976,1
2025-01-18 18:46:47.196543698,1
2025-01-18 18:49:23.073659875,1
2025-01-18 18:55:06.001591267,1
2025-01-18 19:06:11.016173458,1
2025-01-18 19:30:56.863133042,1
2025-01-18 20:05:44.292725237,1
2025-01-18 20:15:15.125119845,1
2025-01-18 20:29:38.488693122,1
2025-01-18 21:49:56.699227782,1
2025-01-18 22:05:47.964199575,1
2025-01-18 22:16:27.015570507,1
2025-01-18 22:50:55.789123493,1
2025-01-19 00:40:07.835937617,1
2025-01-19 00:50:55.353057419,1
2025-01-19 01:12:59.606979452,1
2025-01-19 02:02:13.623059796,1
2025-01-19 02:11:10.218888979,1
2025-01-19 02:22:56.656746148,1
2025-01-19 02:38:30.527989540,1
2025-01-19 02:55:38.918805829,1
2025-01-19 03:22:24.640275875,1
2025-01-19 03:46:25.390984726,1
2025-01-19 03:57:20.445025277,1
2025-01-19 04:48:42.133752762,1
2025-01-19 05:00:05.009653432,1
2025-01-19 05:05:27.892311130,1
2025-01-19 05:25:00.465564251,1
2025-01-19 06:01:42.426743355,1
2025-01-19 06:07:57.700794197,1
2025-01-19 06:25:51.578480561,1
2025-01-19 06:33:50.944660114,1
2025-01-19 06:34:30.464967542,1
2025-01-19 06:40:04.235084788,1
2025-01-19 07:03:29.341866194,1
2025-01-19 07:31:35.739571504,1
2025-01-19 07:36:53.523326011,1
2025-01-19 07:56:47.662853819,1
2025-01-19 08:08:00.792103773,1
2025-01-19 08:26:34.992616528,1
2025-01-19 08:27:21.725094233,1
2025-01-19 08:30:30.495691784,1
2025-01-19 08:34:50.898867627,1
2025-01-19 08:41:41.460906673,1
2025-01-19 08:52:38.763692883,1
2025-01-19 09:04:02.676062322,1
2025-01-19 09:15:12.002862686,1
2025-01-19 09:17:59.576820304,1
2025-01-19 10:15:47.779029104,1
2025-01-19 10:24:10.963138670,1
2025-01-19 10:40:14.588060381,1
2025-01-19 11:19:55.679292980,1
2025-01-19 11:22:39.944700802,1
2025-01-19 11:39:24.413935011,1
2025-01-19 11:49:21.782971712,1
2025-01-19 12:22:55.961826619,1
2025-01-19 12:36:06.834132922,1
2025-01-19 12:44:45.846029840,1
2025-01-19 12:45:01.858030586,1
2025-01-19 13:39:04.289739358,1
2025-01-19 13:41:21.181328975,1
2025-01-19 14:00:54.434945053,1
2025-01-19 14:08:19.658176006,1
2025-01-19 15:14:13.878939274,1
2025-01-19 15:17:33.712057531,1
2025-01-19 16:11:45.778468638,1
2025-01-19 17:34:29.105684738,1
2025-01-19 17:40:48.263141291,1
2025-01-19 17:43:02.223199289,1
2025-01-19 18:04:17.757581755,1
2025-01-19 18:10:24.780475766,1
2025-01-19 18:18:15.252932126,1
2025-01-19 18:45:18.614348316,1
2025-01-19 19:27:41.595999417,1
2025-01-19 19:46:17.541518038,1
2025-01-19 20:19:08.714014258,1
2025-01-19 20:21:35.293351556,1
2025-01-19 21:11:40.088492760,1
2025-01-19 21:14:25.354481110,1
2025-01-19 21:16:48.657504200,1
2025-01-19 21:22:55.070788584,1
2025-01-19 21:37:54.442849788,1
2025-01-19 21:41:33.406835065,1
2025-01-19 22:33:05.856755671,1
2025-01-19 22:38:08.587228789,1
2025-01-19 23:21:03.071482037,1
2025-01-20 00:10:59.031149746,1
2025-01-20 00:22:21.467343973,1
2025-01-20 01:07:17.973312207,1
2025-01-20 01:40:35.729145064,1
2025-01-20 01:51:02.229155960,1
2025-01-20 02:24:35.115414294,1
2025-01-20 02:47:38.098672490,1
2025-01-20 02:54:15.829866983,1
2025-01-20 04:08:36.510084503,1
2025-01-20 04:28:01.592844570,1
2025-01-20 05:05:22.190823233,1
2025-01-20 05:16:39.139129911,1
2025-01-20 05:38:02.942981203,1
2025-01-20 05:43:43.723811671,1
2025-01-20 05:51:03.738228167,1
2025-01-20 06:19:44.691331379,1
2025-01-20 07:00:25.461453864,1
2025-01-20 08:22:25.380962534,1
2025-01-20 08:36:24.847801624,1
2025-01-20 08:37:00.411156574,1
2025-01-20 08:40:40.487890549,1
2025-01-20 08:44:29.817931386,1
2025-01-20 09:51:15.114814436,1
2025-01-20 09:58:43.422095954,1
2025-01-20 10:06:30.783375834,1
2025-01-20 11:00:43.902088808,1
2025-01-20 11:16:33.683848192,1
2025-01-20 11:25:11.458741727,1
2025-01-20 11:25:49.314061079,1
2025-01-20 11:27:47.696092054,1
2025-01-20 11:32:42.053270189,1
2025-01-20 11:38:03.757718240,1
2025-01-20 11:50:12.069068236,1
2025-01-20 12:08:18.955889658,1
2025-01-20 12:13:55.395695457,1
2025-01-20 12:31:15.984571929,1
2025-01-20 12:42:28.809610461,1
2025-01-20 13:18:04.295169655,1
2025-01-20 13:33:23.895598146,1
2025-01-20 13:47:23.792757482,1
2025-01-20 13:57:03.587492937,1
2025-01-20 14:10:25.670519041,1
2025-01-20 14:17:43.516124111,1
2025-01-20 14:23:28.762928631,1
2025-01-20 14:40:48.009325732,1
2025-01-20 14:48:55.469698673,1
2025-01-20 14:56:40.649083341,1
2025-01-20 16:00:32.015540691,1
2025-01-20 16:23:41.825281190,1
2025-01-20 16:33:51.128261384,1
2025-01-20 16:56:01.404896019,1
2025-01-20 17:32:00.778255119,1
2025-01-20 18:51:10.163180210,1
2025-01-20 19:07:52.499011714,1
2025-01-20 19:09:02.096454953,1
2025-01-20 19:23:22.014258706,1
2025-01-20 19:25:05.204870267,1
2025-01-20 20:33:26.913877430,1
2025-01-20 20:36:34.445295630,1
2025-01-20 20:38:00.117408981,1
2025-01-20 21:24:13.702267501,1
2025-01-20 21:35:45.965598477,1
2025-01-20 21:50:11.599810967,1
2025-01-20 22:01:53.840038169,1
2025-01-20 22:54:58.330826726,1
2025-01-20 23:12:25.328136392,1
2025-01-20 23:25:16.806207334,1
2025-01-20 23:27:32.771052550,1
2025-01-21 00:26:06.947799975,1
2025-01-21 00:31:22.485872072,1
2025-01-21 01:26:38.902129912,1
2025-01-21 01:27:38.150740518,1
2025-01-21 02:08:29.195497252,1
2025-01-21 02:19:42.754709828,1
2025-01-21 03:46:23.512317834,1
2025-01-21 04:21:54.708648620,1
2025-01-21 04:24:29.846438133,1
2025-01-21 04:27:12.770639860,1
2025-01-21 04:35:05.029180924,1
2025-01-21 05:45:07.953709890,1
2025-01-21 06:03:05.138423291,1
2025-01-21 06:20:45.587232464,1
2025-01-21 06:56:24.045754733,1
2025-01-21 07:21:00.294185299,1
2025-01-21 07:44:47.459003568,1
2025-01-21 08:23:09.681316988,1
2025-01-21 08:40:07.470213975,1
2025-01-21 09:06:31.205258110,1
2025-01-21 09:16:27.699293757,1
2025-01-21 09:31:31.915127538,1
2025-01-21 09:50:58.241307637,1
2025-01-21 10:01:00.693080161,1
2025-01-21 10:35:29.944171023,1
2025-01-21 11:23:08.318662815,1
2025-01-21 11:26:48.981466871,1
2025-01-21 12:03:35.891365146,1
2025-01-21 12:04:58.028871829,1
2025-01-21 12:09:40.635172345,1
2025-01-21 12:26:37.127359854,1
2025-01-21 13:05:14.946492024,1
2025-01-21 14:18:19.687976146,1
2025-01-21 14:39:11.033174093,1
2025-01-21 14:40:22.040802512,1
2025-01-21 15:10:53.436564905,1
2025-01-21 15:15:31.526389047,1
2025-01-21 15:20:33.585472627,1
2025-01-21 15:22:27.039341016,1
2025-01-21 15:35:42.026623110,1
2025-01-21 15:43:46.048283860,1
2025-01-21 16:24:40.141399724,1
2025-01-21 16:49:57.640269981,1
